image_name,camera,index_in_camera,pair_index,variation_id,ground_truth_posture,ground_truth_status,ground_truth_error,ground_truth_error_text,ground_truth_side,label_name,image_path
DJI_20260917132154_0046_D.JPG,Cam 8,10,0,6,ARAMANDI,INCORRECT,INSUFFICIENT_KNEE_BEND,Insufficient knee bend,,ARAMANDI - INCORRECT - Insufficient knee bend,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132154_0046_D.JPG
DJI_20260917132156_0047_D.JPG,Cam 8,11,1,6,ARAMANDI,INCORRECT,INSUFFICIENT_KNEE_BEND,Insufficient knee bend,,ARAMANDI - INCORRECT - Insufficient knee bend,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132156_0047_D.JPG
DJI_20260917132232_0048_D.JPG,Cam 8,12,0,7,ARAMANDI,INCORRECT,FEET_TOO_FAR_APART,Feet too far apart,,ARAMANDI - INCORRECT - Feet too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132232_0048_D.JPG
DJI_20260917132234_0049_D.JPG,Cam 8,13,1,7,ARAMANDI,INCORRECT,FEET_TOO_FAR_APART,Feet too far apart,,ARAMANDI - INCORRECT - Feet too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132234_0049_D.JPG
DJI_20260917132249_0050_D.JPG,Cam 8,14,0,8,ARAMANDI,INCORRECT,FEET_NOT_IN_LINE,Feet not spread in a straight line / V-shaped,,ARAMANDI - INCORRECT - Feet not spread in a straight line / V-shaped,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132249_0050_D.JPG
DJI_20260917132251_0051_D.JPG,Cam 8,15,1,8,ARAMANDI,INCORRECT,FEET_NOT_IN_LINE,Feet not spread in a straight line / V-shaped,,ARAMANDI - INCORRECT - Feet not spread in a straight line / V-shaped,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132251_0051_D.JPG
DJI_20260917132329_0052_D.JPG,Cam 8,16,0,9,SAMAPADHAM,INCORRECT,FEET_TOO_FAR_APART,Feet too far apart,,SAMAPADHAM - INCORRECT - Feet too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132329_0052_D.JPG
DJI_20260917132332_0053_D.JPG,Cam 8,17,1,9,SAMAPADHAM,INCORRECT,FEET_TOO_FAR_APART,Feet too far apart,,SAMAPADHAM - INCORRECT - Feet too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132332_0053_D.JPG
DJI_20260917132546_0054_D.JPG,Cam 8,18,0,10,SAMAPADHAM,INCORRECT,FEET_NOT_ALIGNED,Feet not aligned / V-shaped,,SAMAPADHAM - INCORRECT - Feet not aligned / V-shaped,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132546_0054_D.JPG
DJI_20260917132548_0055_D.JPG,Cam 8,19,1,10,SAMAPADHAM,INCORRECT,FEET_NOT_ALIGNED,Feet not aligned / V-shaped,,SAMAPADHAM - INCORRECT - Feet not aligned / V-shaped,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132548_0055_D.JPG
DJI_20260917132607_0056_D.JPG,Cam 8,20,0,11,SAMAPADHAM,INCORRECT,WEIGHT_ON_ONE_LEG,More weight on one leg,,SAMAPADHAM - INCORRECT - More weight on one leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132607_0056_D.JPG
DJI_20260917132608_0057_D.JPG,Cam 8,21,1,11,SAMAPADHAM,INCORRECT,WEIGHT_ON_ONE_LEG,More weight on one leg,,SAMAPADHAM - INCORRECT - More weight on one leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132608_0057_D.JPG
DJI_20260917132638_0058_D.JPG,Cam 8,22,0,12,MUZHUMANDI,INCORRECT,KNEES_FACING_FORWARD,Feet and knees facing forward,,MUZHUMANDI - INCORRECT - Feet and knees facing forward,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132638_0058_D.JPG
DJI_20260917132640_0059_D.JPG,Cam 8,23,1,12,MUZHUMANDI,INCORRECT,KNEES_FACING_FORWARD,Feet and knees facing forward,,MUZHUMANDI - INCORRECT - Feet and knees facing forward,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132640_0059_D.JPG
DJI_20260917132713_0060_D.JPG,Cam 8,24,0,13,MUZHUMANDI,INCORRECT,BACK_BENT_FORWARD,Back bent forward,,MUZHUMANDI - INCORRECT - Back bent forward,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132713_0060_D.JPG
DJI_20260917132714_0061_D.JPG,Cam 8,25,1,13,MUZHUMANDI,INCORRECT,BACK_BENT_FORWARD,Back bent forward,,MUZHUMANDI - INCORRECT - Back bent forward,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132714_0061_D.JPG
DJI_20260917132754_0062_D.JPG,Cam 8,26,0,14,MUZHUMANDI,INCORRECT,FEET_APART_HEEL_DOWN,Feet far apart and heel pressing on floor,,MUZHUMANDI - INCORRECT - Feet far apart and heel pressing on floor,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132754_0062_D.JPG
DJI_20260917132756_0063_D.JPG,Cam 8,27,1,14,MUZHUMANDI,INCORRECT,FEET_APART_HEEL_DOWN,Feet far apart and heel pressing on floor,,MUZHUMANDI - INCORRECT - Feet far apart and heel pressing on floor,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132756_0063_D.JPG
DJI_20260917132812_0064_D.JPG,Cam 8,28,0,15,SWASTIKAPADAM,INCORRECT,OVERCROSSING_SHINS,Overcrossing shins,RIGHT,SWASTIKAPADAM - INCORRECT - Overcrossing shins - right leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132812_0064_D.JPG
DJI_20260917132813_0065_D.JPG,Cam 8,29,1,15,SWASTIKAPADAM,INCORRECT,OVERCROSSING_SHINS,Overcrossing shins,RIGHT,SWASTIKAPADAM - INCORRECT - Overcrossing shins - right leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132813_0065_D.JPG
DJI_20260917132845_0066_D.JPG,Cam 8,30,0,16,SWASTIKAPADAM,INCORRECT,OVERCROSSING_SHINS,Overcrossing shins,LEFT,SWASTIKAPADAM - INCORRECT - Overcrossing shins - left leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132845_0066_D.JPG
DJI_20260917132847_0067_D.JPG,Cam 8,31,1,16,SWASTIKAPADAM,INCORRECT,OVERCROSSING_SHINS,Overcrossing shins,LEFT,SWASTIKAPADAM - INCORRECT - Overcrossing shins - left leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132847_0067_D.JPG
DJI_20260917132902_0068_D.JPG,Cam 8,32,0,17,SWASTIKAPADAM,INCORRECT,INSUFFICIENT_ARAMANDI,Insufficient Aramandi,RIGHT,SWASTIKAPADAM - INCORRECT - Insufficient Aramandi - right leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132902_0068_D.JPG
DJI_20260917132904_0069_D.JPG,Cam 8,33,1,17,SWASTIKAPADAM,INCORRECT,INSUFFICIENT_ARAMANDI,Insufficient Aramandi,RIGHT,SWASTIKAPADAM - INCORRECT - Insufficient Aramandi - right leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132904_0069_D.JPG
DJI_20260917132926_0070_D.JPG,Cam 8,34,0,18,SWASTIKAPADAM,INCORRECT,INSUFFICIENT_ARAMANDI,Insufficient Aramandi,LEFT,SWASTIKAPADAM - INCORRECT - Insufficient Aramandi - left leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132926_0070_D.JPG
DJI_20260917132929_0071_D.JPG,Cam 8,35,1,18,SWASTIKAPADAM,INCORRECT,INSUFFICIENT_ARAMANDI,Insufficient Aramandi,LEFT,SWASTIKAPADAM - INCORRECT - Insufficient Aramandi - left leg,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917132929_0071_D.JPG
DJI_20260917133328_0072_D.JPG,Cam 8,36,0,19,PATAKA,INCORRECT,ELBOWS_NOT_ALIGNED,Elbows down / not aligned with shoulders,,PATAKA - INCORRECT - Elbows down / not aligned with shoulders,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133328_0072_D.JPG
DJI_20260917133331_0073_D.JPG,Cam 8,37,1,19,PATAKA,INCORRECT,ELBOWS_NOT_ALIGNED,Elbows down / not aligned with shoulders,,PATAKA - INCORRECT - Elbows down / not aligned with shoulders,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133331_0073_D.JPG
DJI_20260917133338_0074_D.JPG,Cam 8,38,0,20,ALAPADMA,INCORRECT,ELBOWS_NOT_ALIGNED,Elbows not aligned with shoulders,,ALAPADMA - INCORRECT - Elbows not aligned with shoulders,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133338_0074_D.JPG
DJI_20260917133340_0075_D.JPG,Cam 8,39,1,20,ALAPADMA,INCORRECT,ELBOWS_NOT_ALIGNED,Elbows not aligned with shoulders,,ALAPADMA - INCORRECT - Elbows not aligned with shoulders,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133340_0075_D.JPG
DJI_20260917133428_0076_D.JPG,Cam 8,40,0,21,ALAPADMA,CORRECT,,,,ALAPADMA - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133428_0076_D.JPG
DJI_20260917133429_0077_D.JPG,Cam 8,41,1,21,ALAPADMA,CORRECT,,,,ALAPADMA - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133429_0077_D.JPG
DJI_20260917133438_0078_D.JPG,Cam 8,42,0,22,MUSHTI,CORRECT,,,,MUSHTI - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133438_0078_D.JPG
DJI_20260917133440_0079_D.JPG,Cam 8,43,1,22,MUSHTI,CORRECT,,,,MUSHTI - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133440_0079_D.JPG
DJI_20260917133513_0080_D.JPG,Cam 8,44,0,23,KATAKAMUKHA,CORRECT,,,,KATAKAMUKHA - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133513_0080_D.JPG
DJI_20260917133515_0081_D.JPG,Cam 8,45,1,23,KATAKAMUKHA,CORRECT,,,,KATAKAMUKHA - CORRECT,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133515_0081_D.JPG
DJI_20260917133530_0082_D.JPG,Cam 8,46,0,24,PATAKA,INCORRECT,FINGERS_TOO_FAR_APART,Fingers too far apart,,PATAKA - INCORRECT - Fingers too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133530_0082_D.JPG
DJI_20260917133533_0083_D.JPG,Cam 8,47,1,24,PATAKA,INCORRECT,FINGERS_TOO_FAR_APART,Fingers too far apart,,PATAKA - INCORRECT - Fingers too far apart,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133533_0083_D.JPG
DJI_20260917133617_0084_D.JPG,Cam 8,48,0,25,KATAKAMUKHA,INCORRECT,FINGERS_BENT,Fingers bent,,KATAKAMUKHA - INCORRECT - Fingers bent,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133617_0084_D.JPG
DJI_20260917133619_0085_D.JPG,Cam 8,49,1,25,KATAKAMUKHA,INCORRECT,FINGERS_BENT,Fingers bent,,KATAKAMUKHA - INCORRECT - Fingers bent,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133619_0085_D.JPG
DJI_20260917133654_0086_D.JPG,Cam 8,50,0,26,MUSHTI,INCORRECT,PINKY_DROPPED,Pinky dropped / fingers loose,,MUSHTI - INCORRECT - Pinky dropped / fingers loose,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133654_0086_D.JPG
DJI_20260917133656_0087_D.JPG,Cam 8,51,1,26,MUSHTI,INCORRECT,PINKY_DROPPED,Pinky dropped / fingers loose,,MUSHTI - INCORRECT - Pinky dropped / fingers loose,C:\Users\kavya\Desktop\VIT\SEM 9 YEAR 5\dataset\DATA FROM COLLEGE\Cam 8\DJI_20260917133656_0087_D.JPG
